# Header: 
#   Title                 : 39-Y-89 Resonance Parameter: ARE 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : L0140-002-2 
#   First Author          : N.Benouaret 
#   Institute             : (3ALGALG): Algeria 
#   Reference             : (J,PR/C,79,014303,2009) 
#   Year                  : 2009 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 39 
#   A                     : 89 
#   Isomer                :  
#   Nuclide               : 39-Y-89 
# Reaction: 
#   EXFOR Reaction        : (39-Y-89(G,EL),,ARE) 
#   Incident Energy Type   : 1.5080e+06 eV - 1.1991e+07 eV 
#   Resonance Energy      : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/L01/L0140.x4 
#   nds                   : https://nds.iaea.org/EXFOR/L0140
#
#    E_in(eV)    dE_in(eV)          J          L      (G,TOT)     d(G,TOT)        (G,G)       d(G,G)        (G,EL)     d(G,EL)        (G,F)       d(G,F)        (G,A)       d(G,A)
   5.6539E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   5.7894E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   5.7964E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   5.9107E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.4000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   5.9234E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   6.1229E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.9000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   6.2063E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   6.2756E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.0900E+02   4.3000E+01          NAN          NAN          NAN          NAN
   6.2976E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   6.3316E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.3000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   6.3591E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   6.3982E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   6.4415E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.6000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   6.4723E+06   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   6.4790E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   6.4935E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   6.5323E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.9000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   6.5922E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.7000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   6.6089E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.7000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   6.6516E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   6.6668E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   6.7280E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   6.7511E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   8.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   6.7720E+06   1.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   6.7829E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.1000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   6.7982E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   6.8524E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.7000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   6.8660E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   6.9210E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   6.9347E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   6.9445E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   6.9596E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   8.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   6.9874E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   7.0038E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.7000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   7.0668E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   7.0777E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.5000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   7.1060E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   7.1182E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   7.1471E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   7.1786E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.9000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   7.1980E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   7.2253E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   7.2400E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E+00   4.0000E+00          NAN          NAN          NAN          NAN
   7.2550E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.0000E+00   2.0000E+00          NAN          NAN          NAN          NAN
   7.3044E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.2000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   7.3254E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   7.3837E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.3000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   7.4204E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   7.4521E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   7.4752E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   7.4841E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   7.5279E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   7.5360E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   7.5480E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   7.5560E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   7.5660E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   7.5881E+06   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   7.6184E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   7.6408E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   7.6523E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.0000E+00   3.0000E+00          NAN          NAN          NAN          NAN
   7.6661E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.6000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   7.6922E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.2000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   7.7033E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   7.7140E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   7.7222E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.7000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   7.7505E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   7.7744E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.1000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   7.7875E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0100E+02   1.1000E+01          NAN          NAN          NAN          NAN
   7.7992E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   7.8118E+06   1.7000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E+01   3.0000E+00          NAN          NAN          NAN          NAN
   7.8302E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.7000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   7.8387E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.6000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   7.8668E+06   1.7000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   7.9025E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   7.9205E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   7.9227E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E+01   2.0000E+00          NAN          NAN          NAN          NAN
   7.9378E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.4000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   7.9617E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.2000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   7.9688E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.4000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   7.9860E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.1000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   7.9961E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.6000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   8.0180E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   8.0277E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.4000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.0673E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.2000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   8.0990E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.6000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   8.1293E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.9000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   8.1421E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.1508E+06   1.7000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.1597E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.8000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.1756E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.1989E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.3000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   8.2109E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   8.2212E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   7.3000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   8.2707E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.2854E+06   1.7000E+03        NAN        NAN          NAN          NAN          NAN          NAN   9.0000E+00   4.0000E+00          NAN          NAN          NAN          NAN
   8.3110E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.5000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   8.3201E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.0000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   8.3304E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.4000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.3381E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.1000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   8.3690E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.7000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   8.3800E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.6000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   8.4031E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   8.4380E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.1000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.4550E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   8.4669E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.2000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   8.4832E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.1000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.4952E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.5000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   8.5135E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.9000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   8.5306E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.3000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   8.5483E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.8000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   8.5560E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   8.5680E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.6000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   8.5869E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.6000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   8.6030E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.0000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.6108E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.3000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   8.6421E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.0000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   8.6680E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.6800E+02   2.2000E+01          NAN          NAN          NAN          NAN
   8.7642E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.7000E+01   1.3000E+01          NAN          NAN          NAN          NAN
   8.7793E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.6000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.8434E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.5000E+01   1.2000E+01          NAN          NAN          NAN          NAN
   8.8640E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.7000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   8.8773E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.5000E+01   1.2000E+01          NAN          NAN          NAN          NAN
   8.8993E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.1000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   8.9263E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.9810E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   8.9945E+06   1.7000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.9000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   9.0028E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.1000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   9.0242E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   9.0434E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.9000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   9.0578E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.9000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   9.0690E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.8000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   9.0820E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   9.0934E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.3000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   9.1127E+06   1.9000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.5000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   9.1214E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.0000E+01   1.1000E+01          NAN          NAN          NAN          NAN
   9.1470E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.1000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   9.1612E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.2000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   9.1757E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.1000E+01   5.0000E+00          NAN          NAN          NAN          NAN
   9.1912E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.4000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   9.2045E+06   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   9.0000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   9.2400E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.9000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   9.2561E+06   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.5000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   9.2802E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.7000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   9.2908E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.1000E+01   4.0000E+00          NAN          NAN          NAN          NAN
   9.3011E+06   1.2000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.8000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   9.3084E+06   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.9000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   9.3200E+06   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.4000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   9.3267E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.4000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   9.3512E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.5000E+01   1.2000E+01          NAN          NAN          NAN          NAN
   9.3747E+06   8.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   5.9000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   9.4018E+06   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   6.3000E+01   1.6000E+01          NAN          NAN          NAN          NAN
   9.4100E+06   1.7000E+03        NAN        NAN          NAN          NAN          NAN          NAN   7.7000E+01   1.7000E+01          NAN          NAN          NAN          NAN
   9.4496E+06   9.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   4.6000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   9.4710E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.4000E+01   7.0000E+00          NAN          NAN          NAN          NAN
   9.4820E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.5000E+01   1.0000E+01          NAN          NAN          NAN          NAN
   9.5030E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.7000E+01   1.5000E+01          NAN          NAN          NAN          NAN
   9.5320E+06   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.1000E+01   1.4000E+01          NAN          NAN          NAN          NAN
   9.5410E+06   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   3.3000E+01   1.2000E+01          NAN          NAN          NAN          NAN
   9.5756E+06   1.8000E+03        NAN        NAN          NAN          NAN          NAN          NAN   4.2000E+01   9.0000E+00          NAN          NAN          NAN          NAN
   9.5936E+06   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.2000E+01   1.1000E+01          NAN          NAN          NAN          NAN
   9.6237E+06   1.1000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.3000E+01   7.0000E+00          NAN          NAN          NAN          NAN
