# Header: 
#   Title                 : 26-FE-57 Resonance Parameter: WID,,G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 20374-016-2 
#   First Author          : H.Beer 
#   Institute             : (2GERKFK): Karlsruhe Institute of Technology (KIT) 
#   Reference             : (J,NP/A,240,29,1975) 
#   Year                  : 1975 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 26 
#   A                     : 57 
#   Isomer                :  
#   Nuclide               : 26-FE-57 
# Reaction: 
#   EXFOR Reaction        : (26-FE-57(N,EL),,WID,,G) 
#   Incident Energy       : 7.1700e+03 eV - 1.1920e+05 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/203/20374.x4 
#   nds                   : https://nds.iaea.org/EXFOR/20374
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   7.1700E+03   3.0000E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   7.8700E+03   4.0000E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.2730E+04   8.0000E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.3930E+04   9.0000E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.8250E+04   2.0000E+01        NAN        NAN          NAN          NAN   5.4000E-01          NAN   4.0000E+00          NAN          NAN          NAN          NAN          NAN
   2.1280E+04   3.0000E+01        NAN        NAN          NAN          NAN   7.4000E-01          NAN   3.0000E+00          NAN          NAN          NAN          NAN          NAN
   2.4850E+04   1.1000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.5790E+04   1.2000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.7230E+04   1.2000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.8640E+04   1.3000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.1940E+04   1.6000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.5180E+04   1.8000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.7010E+04   6.0000E+01        NAN        NAN          NAN          NAN   2.9000E-01          NAN   4.0000E+00          NAN          NAN          NAN          NAN          NAN
   3.9360E+04   6.0000E+01        NAN        NAN          NAN          NAN   4.3000E-01          NAN   8.0000E+00          NAN          NAN          NAN          NAN          NAN
   4.1930E+04   7.0000E+01        NAN        NAN          NAN          NAN   1.7000E-01          NAN   4.0000E+00          NAN          NAN          NAN          NAN          NAN
   5.1100E+04   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.2660E+04   1.0000E+02        NAN        NAN          NAN          NAN   3.4000E-01          NAN   1.6000E+01          NAN          NAN          NAN          NAN          NAN
   5.6200E+04   1.1000E+02        NAN        NAN          NAN          NAN   1.5000E-01          NAN   3.0000E+00          NAN          NAN          NAN          NAN          NAN
   5.8700E+04   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.4000E+04   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   6.6800E+04   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   7.2900E+04   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   8.0700E+04   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   8.8000E+04   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.9000E+01          NAN          NAN          NAN          NAN          NAN
   8.9700E+04   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.5000E+01          NAN          NAN          NAN          NAN          NAN
   1.0180E+05   3.0000E+02        NAN        NAN          NAN          NAN   5.6000E-01          NAN   1.3000E+01          NAN          NAN          NAN          NAN          NAN
   1.1920E+05   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.1000E+01          NAN          NAN          NAN          NAN          NAN
