# Header: 
#   Title                 : 60-ND-144 Resonance Parameter: WID,,2G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 20121-016-0 
#   First Author          : H.Tellier 
#   Institute             : (2FR SAC): CEA/Saclay 
#   Reference             : ((R,CEA-N-1459,1971)=(R,EANDC(E)-142L,1971)=(R,INDC(FR)-4,1971)) 
#   Year                  : 1971 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 60 
#   A                     : 144 
#   Isomer                :  
#   Nuclide               : 60-ND-144 
# Reaction: 
#   EXFOR Reaction        : (60-ND-144(N,EL),,WID,,2G) 
#   Incident Energy       : 3.7380e+02 eV - 1.9410e+04 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/201/20121.x4 
#   nds                   : https://nds.iaea.org/EXFOR/20121
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   3.7380E+02   4.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   3.2500E+01   1.0000E+00          NAN          NAN          NAN          NAN
   7.3370E+02   8.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   1.3000E+00   6.0000E-02          NAN          NAN          NAN          NAN
   1.2770E+03   1.5000E+00        NAN        NAN          NAN          NAN          NAN          NAN   6.9600E+01   2.0000E+00          NAN          NAN          NAN          NAN
   1.6200E+03   2.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   8.6600E+00   5.0000E-01          NAN          NAN          NAN          NAN
   1.9750E+03   2.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   3.0800E+01   1.5000E+00          NAN          NAN          NAN          NAN
   2.7620E+03   3.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   8.0600E+00   4.0000E-01          NAN          NAN          NAN          NAN
   3.5380E+03   4.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   3.1800E+01   1.5000E+00          NAN          NAN          NAN          NAN
   3.7490E+03   4.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   2.7200E+00   1.2000E-01          NAN          NAN          NAN          NAN
   4.7380E+03   5.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   5.5000E-01   1.0000E-01          NAN          NAN          NAN          NAN
   4.9290E+03   5.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   4.8600E+01   2.0000E+00          NAN          NAN          NAN          NAN
