# Header: 
#   Title                 : 34-SE-78 Resonance Parameter: WID,,G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 40022-009-0 
#   First Author          : H.Malecki 
#   Institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
#   Reference             : (J,YF,9,1129,1969) 
#   Year                  : 1969 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 34 
#   A                     : 78 
#   Isomer                :  
#   Nuclide               : 34-SE-78 
# Reaction: 
#   EXFOR Reaction        : (34-SE-78(N,EL),,WID,,G) 
#   Incident Energy       : 3.8400e+02 eV - 2.0150e+04 eV 
#   Resonance Energy Type : EN-RES 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/400/40022.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40022
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   3.8400E+02   8.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   3.3000E-01   3.0000E-02          NAN          NAN          NAN          NAN
   8.5000E+02   4.0000E+00        NAN        1.0          NAN          NAN          NAN          NAN   2.2000E-02   4.0000E-03          NAN          NAN          NAN          NAN
   1.3500E+03   8.0000E+00        NAN        1.0          NAN          NAN          NAN          NAN   2.6000E-02   5.0000E-03          NAN          NAN          NAN          NAN
   2.0270E+03   1.5000E+01        NAN        1.0          NAN          NAN          NAN          NAN   1.5000E-01   3.0000E-02          NAN          NAN          NAN          NAN
   2.3970E+03   2.0000E+01        NAN        1.0          NAN          NAN          NAN          NAN   1.2700E-01   2.5000E-02          NAN          NAN          NAN          NAN
   3.2270E+03   2.0000E+01        NAN        NAN          NAN          NAN          NAN          NAN   1.2300E+01   7.0000E-01          NAN          NAN          NAN          NAN
   3.8520E+03   4.0000E+01        NAN        NAN          NAN          NAN          NAN          NAN   3.6000E-01   1.8000E-01          NAN          NAN          NAN          NAN
   4.6260E+03   3.5000E+01        NAN        NAN          NAN          NAN          NAN          NAN   3.9000E-01   1.7000E-01          NAN          NAN          NAN          NAN
   5.6730E+03   4.7000E+01        NAN        NAN          NAN          NAN          NAN          NAN   1.8000E+00   1.0000E+00          NAN          NAN          NAN          NAN
   6.1710E+03   5.4000E+01        NAN        NAN          NAN          NAN          NAN          NAN   6.4400E+01   3.0000E+00          NAN          NAN          NAN          NAN
   6.8570E+03   6.3000E+01        NAN        NAN          NAN          NAN          NAN          NAN   3.5000E+00   1.8000E+00          NAN          NAN          NAN          NAN
   9.2500E+03   9.8000E+01        NAN        NAN          NAN          NAN          NAN          NAN   3.9000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   1.1066E+04   1.2900E+02        NAN        NAN          NAN          NAN          NAN          NAN   8.0000E+01   6.0000E+00          NAN          NAN          NAN          NAN
   1.9100E+04   2.9200E+02        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E+01   8.0000E+00          NAN          NAN          NAN          NAN
   2.0150E+04   3.1600E+02        NAN        NAN          NAN          NAN          NAN          NAN   1.7000E+01   5.0000E+00          NAN          NAN          NAN          NAN
