# Header: 
#   Title                 : 72-HF-177 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : A.Antonov 
#   Institute             : (4ZZZDUB): Joint Institute for Nuclear Research (JINR), Dubna 
#   Reference             : (R,JINR-P3-83-242,1983) 
#   Year                  : 1983 
#   Facility              : (REAC): Reactor 
# Target: 
#   Z                     : 72 
#   A                     : 177 
#   Nuclide               : 72-HF-177 
# Reaction: 
#   entry-subent-pointer  :{650: '40733-003-2', 651: '40733-003-2', 652: '40733-003-2', 653: '40733-003-2', 654: '40733-003-2', 655: '40733-003-2', 656: '40733-003-2', 657: '40733-003-2', 658: '40733-003-2', 659: '40733-003-2'} 
#   EXFOR reaction        :{650: '(72-HF-177(N,A),,WID)', 651: '(72-HF-177(N,A),,WID)', 652: '(72-HF-177(N,A),,WID)', 653: '(72-HF-177(N,A),,WID)', 654: '(72-HF-177(N,A),,WID)', 655: '(72-HF-177(N,A),,WID)', 656: '(72-HF-177(N,A),,WID)', 657: '(72-HF-177(N,A),,WID)', 658: '(72-HF-177(N,A),,WID)', 659: '(72-HF-177(N,A),,WID)'} 
#   incident energy       : 1.0980e+00 eV - 2.3140e+01 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/407/40733.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40733
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
        1.0980E+00               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.7000E-09        3.0000E-10               NAN               NAN
        2.3800E+00               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        8.0000E-10        3.0000E-10               NAN               NAN
        5.8900E+00               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        8.3000E-09        2.1000E-09               NAN               NAN
        6.6000E+00               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.4000E-09        6.0000E-10               NAN               NAN
        8.8800E+00               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        2.6000E-09        9.0000E-10               NAN               NAN
        1.0950E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        5.5000E-09        3.6000E-09               NAN               NAN
        1.3970E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        6.6000E-09        4.3000E-09               NAN               NAN
        2.1970E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.5000E-08               NAN               NAN               NAN
        2.2260E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        3.1000E-08               NAN               NAN               NAN
        2.3140E+01               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN        1.4000E-08               NAN               NAN               NAN
