# Header: 
#   Title                 : 25-MN-55 Resonance Parameter: WID,,G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 10752-003-3 
#   First Author          : J.B.Garg 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (J,PR/C,18,2079,197811) 
#   Year                  : 1978 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 25 
#   A                     : 55 
#   Isomer                :  
#   Nuclide               : 25-MN-55 
# Reaction: 
#   EXFOR Reaction        : (25-MN-55(N,EL),,WID,,G) 
#   Incident Energy       : 4.0000e+03 eV - 1.1176e+05 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/107/10752.x4 
#   nds                   : https://nds.iaea.org/EXFOR/10752
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   4.0000E+03          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.2000E-04   6.8000E-05          NAN          NAN          NAN          NAN
   4.3020E+03          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.9200E-03   1.2000E-04          NAN          NAN          NAN          NAN
   4.9390E+03          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.6600E-01   1.5000E-02          NAN          NAN          NAN          NAN
   6.3300E+03          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.1600E-01   5.3000E-03          NAN          NAN          NAN          NAN
   6.9600E+03          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.6500E-03   5.6000E-04          NAN          NAN          NAN          NAN
   7.1020E+03          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.6600E+02   4.0000E+00          NAN          NAN          NAN          NAN
   8.8150E+03          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.1600E+02   6.0000E+00          NAN          NAN          NAN          NAN
   9.7890E+03          NAN        NAN        NAN          NAN          NAN          NAN          NAN   7.0200E-03   5.4000E-04          NAN          NAN          NAN          NAN
   1.0615E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   2.1600E-02   8.9000E-04          NAN          NAN          NAN          NAN
   1.0895E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.2000E-01   1.0000E-02          NAN          NAN          NAN          NAN
   1.1629E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.3300E-02   1.4000E-03          NAN          NAN          NAN          NAN
   1.2688E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   5.5700E-01   5.7000E-02          NAN          NAN          NAN          NAN
   1.4705E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   4.8000E-02   1.7000E-03          NAN          NAN          NAN          NAN
   1.4948E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   1.7900E-01   1.0000E-02          NAN          NAN          NAN          NAN
   1.6167E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.5200E-01   2.8000E-02          NAN          NAN          NAN          NAN
   1.7725E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   3.5000E-02   2.4000E-03          NAN          NAN          NAN          NAN
   1.7802E+04          NAN        NAN        NAN          NAN          NAN          NAN          NAN   6.4000E+00          NAN          NAN          NAN          NAN          NAN
