# Header: 
#   Title                 : 40-ZR-91 Resonance Parameter: WID,,RM 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 23044-002-2 
#   First Author          : G.Tagliente 
#   Institute             : (2FR FR): France 
#   Reference             : (J,PR/C,78,045804,2008) 
#   Year                  : 2008 
#   Facility              : (SYNCY): Synchro cyclotron 
# Target: 
#   Z                     : 40 
#   A                     : 91 
#   Isomer                :  
#   Nuclide               : 40-ZR-91 
# Reaction: 
#   EXFOR Reaction        : (40-ZR-91(N,G),,WID,,RM) 
#   Incident Energy       : 1.5943e+02 eV - 2.6126e+04 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/230/23044.x4 
#   nds                   : https://nds.iaea.org/EXFOR/23044
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   1.5943E+02   2.0000E-02        1.0        1.0          NAN          NAN   3.3400E-01   2.5718E-02   3.7400E-04   1.3838E-05          NAN          NAN          NAN          NAN
   1.8199E+02   2.0000E-03        4.0        1.0          NAN          NAN   1.6700E-01   3.3400E-03   6.9300E-03   4.1580E-05          NAN          NAN          NAN          NAN
   2.4040E+02   6.0000E-03        2.0        1.0          NAN          NAN   2.2800E-01   1.0260E-02   3.9300E-03   5.1090E-05          NAN          NAN          NAN          NAN
   2.9270E+02   5.0000E-03        3.0        0.0          NAN          NAN   1.2000E-01   6.0000E-04   6.4300E-01   3.2150E-03          NAN          NAN          NAN          NAN
   4.4976E+02   1.0000E-02        3.0        1.0          NAN          NAN   2.3700E-01   1.8249E-02   3.5400E-03   7.0800E-05          NAN          NAN          NAN          NAN
   6.8176E+02   1.0000E-02        3.0        0.0          NAN          NAN   1.0700E-01   8.5600E-04   8.2500E-01   9.9000E-03          NAN          NAN          NAN          NAN
   8.9314E+02   1.0000E-02        3.0        1.0          NAN          NAN   1.6300E-01   1.2714E-02   3.0400E-02   6.3840E-04          NAN          NAN          NAN          NAN
   1.5323E+03   2.0000E-01        2.0        0.0          NAN          NAN   1.3800E-01   3.1740E-03   1.0000E+01   3.9000E-01          NAN          NAN          NAN          NAN
   1.5333E+03   4.0000E-02        3.0        1.0          NAN          NAN   1.0900E-01   5.1230E-03   2.2000E-01   2.0680E-02          NAN          NAN          NAN          NAN
   1.9545E+03   3.0000E-02        3.0        1.0          NAN          NAN   2.0900E-01   8.7780E-03   3.4200E-01   2.5650E-02          NAN          NAN          NAN          NAN
   1.9988E+03   6.0000E-02        3.0        0.0          NAN          NAN   1.5700E-01   1.5386E-02   2.2600E-02   8.3620E-04          NAN          NAN          NAN          NAN
   2.0132E+03   3.0000E-02        3.0        1.0          NAN          NAN   1.2400E-01   3.2240E-03   3.9200E-01   2.9400E-02          NAN          NAN          NAN          NAN
   2.3614E+03   6.0000E-01        2.0        0.0          NAN          NAN   6.9000E-03   5.1750E-04   4.9200E+00   4.4280E-01          NAN          NAN          NAN          NAN
   2.3852E+03   5.0000E-02        3.0        1.0          NAN          NAN   1.3500E-01   9.7200E-03   1.4300E-01   1.1297E-02          NAN          NAN          NAN          NAN
   2.4767E+03   1.0000E-01        2.0        0.0          NAN          NAN   1.2000E-01   2.8800E-03   6.4150E+00   2.3094E-01          NAN          NAN          NAN          NAN
   2.7271E+03   2.0000E-01        3.0        0.0          NAN          NAN   1.2400E-01   3.3480E-03   8.5830E+00   3.6049E-01          NAN          NAN          NAN          NAN
   2.7578E+03   1.0000E-01        1.0        1.0          NAN          NAN   1.4500E-01   1.2325E-02   1.4500E-01   1.2325E-02          NAN          NAN          NAN          NAN
   2.7636E+03   6.0000E-02        2.0        1.0          NAN          NAN   1.5200E-01   5.3200E-03   5.2600E-01   4.6814E-02          NAN          NAN          NAN          NAN
   3.1590E+03   6.0000E-01        4.0        1.0          NAN          NAN   1.2000E-01   2.8800E-03   6.3900E-01   5.1120E-02          NAN          NAN          NAN          NAN
   3.6124E+03   1.0000E-01        4.0        1.0          NAN          NAN   7.8700E-02   5.8238E-03   9.0600E-02   7.4292E-03          NAN          NAN          NAN          NAN
