# Header: 
#   Title                 : 82-PB-204 Resonance Parameter: WID/STR 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 12758-002-5 
#   First Author          : D.J.Horen 
#   Institute             : (1USAORL): Oak Ridge National Laboratory, Oak Ridge, TN 
#   Reference             : (J,PR/C,29,2126,1984) 
#   Year                  : 1984 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 82 
#   A                     : 204 
#   Isomer                :  
#   Nuclide               : 82-PB-204 
# Reaction: 
#   EXFOR Reaction        : (82-PB-204(N,G),,WID/STR) 
#   Incident Energy       : 4.8000e+02 eV - 1.0348e+05 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/127/12758.x4 
#   nds                   : https://nds.iaea.org/EXFOR/12758
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   4.8000E+02          NAN        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.3330E+03          NAN        NAN        1.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.6860E+03          NAN        0.5        0.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.4800E+03          NAN        0.5        0.0          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.6060E+03          NAN        NAN        NAN          NAN          NAN   7.5000E-03   4.0000E-04          NAN          NAN          NAN          NAN          NAN          NAN
   2.7060E+03          NAN        NAN        1.0          NAN          NAN   1.9600E-02   6.0000E-04          NAN          NAN          NAN          NAN          NAN          NAN
   3.1870E+03          NAN        NAN        NAN          NAN          NAN   1.7000E-03   3.0000E-04          NAN          NAN          NAN          NAN          NAN          NAN
   3.8040E+03          NAN        NAN        1.0          NAN          NAN   6.1200E-02   1.5000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   4.2830E+03          NAN        NAN        1.0          NAN          NAN   4.3200E-02   1.4000E-03          NAN          NAN          NAN          NAN          NAN          NAN
   4.6850E+03          NAN        NAN        NAN          NAN          NAN   1.7000E-03   3.0000E-04          NAN          NAN          NAN          NAN          NAN          NAN
