# Header: 
#   Title                 : 91-PA-231 Resonance Parameter 
#   Source                : EXFOR 
#   Date Created          : 2025-07-24 
# EXFOR Bibliographic Information: 
#   First Author          : F.B.Simpson 
#   Institute             : (1USAMTR): Idaho Nuclear Corp., Idaho Falls, ID 
#   Reference             : (J,NSE,12,243,62) 
#   Year                  : 1962 
#   Facility              : (CHOPF): Fast chopper 
# Target: 
#   Z                     : 91 
#   A                     : 231 
#   Nuclide               : 91-PA-231 
# Reaction: 
#   entry-subent-pointer  :{25: '12265-006-3', 26: '12265-006-3', 27: '12265-006-3', 28: '12265-006-3', 29: '12265-006-3', 30: '12265-006-3', 31: '12265-006-3', 32: '12265-006-3', 33: '12265-006-3', 34: '12265-006-3', 35: '12265-006-3', 36: '12265-006-3', 37: '12265-006-3', 38: '12265-006-3', 39: '12265-006-3', 40: '12265-006-3', 41: '12265-006-3', 42: '12265-006-3', 43: '12265-006-3', 44: '12265-006-3', 45: '12265-006-3', 46: '12265-006-3', 47: '12265-006-3', 48: '12265-006-3', 49: '12265-006-3'} 
#   EXFOR reaction        :{25: '(91-PA-231(N,G),,WID)', 26: '(91-PA-231(N,G),,WID)', 27: '(91-PA-231(N,G),,WID)', 28: '(91-PA-231(N,G),,WID)', 29: '(91-PA-231(N,G),,WID)', 30: '(91-PA-231(N,G),,WID)', 31: '(91-PA-231(N,G),,WID)', 32: '(91-PA-231(N,G),,WID)', 33: '(91-PA-231(N,G),,WID)', 34: '(91-PA-231(N,G),,WID)', 35: '(91-PA-231(N,G),,WID)', 36: '(91-PA-231(N,G),,WID)', 37: '(91-PA-231(N,G),,WID)', 38: '(91-PA-231(N,G),,WID)', 39: '(91-PA-231(N,G),,WID)', 40: '(91-PA-231(N,G),,WID)', 41: '(91-PA-231(N,G),,WID)', 42: '(91-PA-231(N,G),,WID)', 43: '(91-PA-231(N,G),,WID)', 44: '(91-PA-231(N,G),,WID)', 45: '(91-PA-231(N,G),,WID)', 46: '(91-PA-231(N,G),,WID)', 47: '(91-PA-231(N,G),,WID)', 48: '(91-PA-231(N,G),,WID)', 49: '(91-PA-231(N,G),,WID)'} 
#   incident energy       : -3.1800e-01 eV - 1.0730e+01 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/122/12265.x4 
#   nds                   : https://nds.iaea.org/EXFOR/12265
#
#        E_in(eV)          dE_in(eV)    data(N,TOT)(eV)       ddata(N,TOT)       data(N,G)         ddata(N,G)        data(N,EL)       ddata(N,EL)        data(N,F)        ddata(N,F)         data(N,A)        ddata(N,A)            spin_j        momentum_l
       -3.1800E-01               NAN               NAN               NAN        5.5000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.9600E-01               NAN               NAN               NAN        4.3000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.9300E-01               NAN               NAN               NAN        4.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        7.4300E-01               NAN               NAN               NAN        5.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.2400E+00               NAN               NAN               NAN        4.5000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.4100E+00               NAN               NAN               NAN        4.5000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        1.9600E+00               NAN               NAN               NAN        4.5000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        2.8000E+00               NAN               NAN               NAN        4.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        3.4900E+00               NAN               NAN               NAN        5.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.1200E+00               NAN               NAN               NAN        5.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.3500E+00               NAN               NAN               NAN        6.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        4.5400E+00               NAN               NAN               NAN        5.5000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.0500E+00               NAN               NAN               NAN        5.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.2700E+00               NAN               NAN               NAN        4.5000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.6200E+00               NAN               NAN               NAN        4.5000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        5.8100E+00               NAN               NAN               NAN        4.5000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        6.5400E+00               NAN               NAN               NAN        5.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        6.8600E+00               NAN               NAN               NAN        5.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        7.5600E+00               NAN               NAN               NAN        6.0000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
        7.8100E+00               NAN               NAN               NAN        5.5000E-02               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN               NAN
