# Header: 
#   Title                 : 42-MO-97 Resonance Parameter: WID/RED 
#   Source                : EXFOR 
#   Date Created          : 2025-09-01 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 40091-006-3 
#   First Author          : M.I.Pevzner 
#   Institute             : (4RUSKUR): National Issl.Tsentr "Kurchatovskii Institut", Moskva 
#   Reference             : (J,JET,17,803,1963) 
#   Year                  : 1963 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 42 
#   A                     : 97 
#   Isomer                :  
#   Nuclide               : 42-MO-97 
# Reaction: 
#   EXFOR Reaction        : (42-MO-97(N,EL),,WID/RED) 
#   Incident Energy Type   : 2.1000e+02 eV - 2.0000e+03 eV 
#   Resonance Energy      : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/400/40091.x4 
#   nds                   : https://nds.iaea.org/EXFOR/40091
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   2.1000E+02   6.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   5.4000E-05   1.1000E-05          NAN          NAN          NAN          NAN
   2.3000E+02   6.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   1.3500E-04   3.0000E-05          NAN          NAN          NAN          NAN
   2.6730E+02   6.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.8540E+02   7.0000E-01        NAN        NAN          NAN          NAN          NAN          NAN   3.8000E-03   7.0000E-04          NAN          NAN          NAN          NAN
   3.1170E+02   1.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   4.5000E-04   1.1000E-04          NAN          NAN          NAN          NAN
   5.0500E+02   3.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   2.3000E-03   4.0000E-03          NAN          NAN          NAN          NAN
   6.9500E+02   2.0000E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   7.8800E+02   3.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   7.6000E-02   7.0000E-03          NAN          NAN          NAN          NAN
   1.2550E+03   6.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN   8.1000E-03   8.0000E-03          NAN          NAN          NAN          NAN
   1.5190E+03   9.0000E+00        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.0000E+03   2.0000E+01        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
