# Header: 
#   Title                 : 60-ND-148 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : A.R.De L.Musgrove 
#   Institute             : (3AULAUA): Australian Nuclear Sci.and Techn.Org., Lucas Heights,NSW 
#   Reference             : (R,AAEC/E-401,1977) 
#   Year                  : 1977 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 60 
#   A                     : 148 
#   Nuclide               : 60-ND-148 
# Reaction: 
#   entry-subent-pointer  :['30360-022-3'] 
#   EXFOR reaction        :['(60-ND-148(N,G),,WID)'] 
#   incident energy       : 2.7100e-03 eV - 7.9780e-03 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/303/30360.x4 
#   nds                   : https://nds.iaea.org/EXFOR/30360
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 4.5220E-03 3.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.5650E-03 3.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.6190E-03 3.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.6530E-03 6.0000E-06        NAN        0.0        NAN        NAN 3.8000E-02 4.0000E-03        NAN        NAN        NAN        NAN
 4.6910E-03 3.0000E-06        NAN        0.0        NAN        NAN 3.7000E-02 5.0000E-03        NAN        NAN        NAN        NAN
 4.8070E-03 3.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.8380E-03 3.0000E-06        NAN        0.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.0410E-03 3.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.0680E-03 3.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.2220E-03 3.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.2920E-03 3.0000E-06        NAN        0.0        NAN        NAN 4.1000E-02 4.0000E-03        NAN        NAN        NAN        NAN
 5.3020E-03 3.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.4010E-03 3.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.4600E-03 3.0000E-06        NAN        0.0        NAN        NAN 3.2000E-02 4.0000E-03        NAN        NAN        NAN        NAN
 5.6320E-03 3.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.6690E-03 3.0000E-06        NAN        0.0        NAN        NAN 8.3000E-02 8.0000E-03        NAN        NAN        NAN        NAN
 5.7880E-03 3.0000E-06        NAN        0.0        NAN        NAN 3.4000E-02 6.0000E-03        NAN        NAN        NAN        NAN
 5.9330E-03 3.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.9640E-03 3.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.0680E-03 5.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.0930E-03 8.0000E-06        NAN        0.0        NAN        NAN 4.6000E-02 6.0000E-03        NAN        NAN        NAN        NAN
 6.1330E-03 5.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.1650E-03 5.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.2130E-03 5.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.3130E-03 5.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.3430E-03 5.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.4150E-03 5.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.4600E-03 5.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.4900E-03 5.0000E-06        NAN        0.0        NAN        NAN 4.0000E-02 5.0000E-03        NAN        NAN        NAN        NAN
 6.5450E-03 5.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.6200E-03 5.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.6400E-03 5.0000E-06        NAN        0.0        NAN        NAN 3.9000E-02 5.0000E-03        NAN        NAN        NAN        NAN
 6.7630E-03 5.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.7830E-03 5.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.8600E-03 5.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.9250E-03 5.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.9680E-03 5.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.0580E-03 1.0000E-05        NAN        0.0        NAN        NAN 5.0000E-02 7.0000E-03        NAN        NAN        NAN        NAN
 7.1000E-03 5.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.1330E-03 5.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.1950E-03 5.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.2400E-03 5.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.3030E-03 8.0000E-06        NAN        0.0        NAN        NAN 8.2000E-02 9.0000E-03        NAN        NAN        NAN        NAN
 7.3700E-03 5.0000E-06        NAN        0.0        NAN        NAN 4.8000E-02 5.0000E-03        NAN        NAN        NAN        NAN
 7.5050E-03 5.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.5450E-03 5.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.5860E-03 5.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.6680E-03 1.5000E-05        NAN        0.0        NAN        NAN 6.7000E-02 8.0000E-03        NAN        NAN        NAN        NAN
 7.7100E-03 5.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.7980E-03 5.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.8930E-03 5.0000E-06        NAN        1.0        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.9500E-03 5.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 7.9780E-03 5.0000E-06        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
