# Header: 
#   Title                 : 24-CR-52 Resonance Parameter: WID,,G 
#   Source                : EXFOR 
#   Date Created          : 2025-09-05 
# EXFOR Bibliographic Information: 
#   Entry-Subent-Pointer  : 20374-007-2 
#   First Author          : H.Beer 
#   Institute             : (2GERKFK): Karlsruhe Institute of Technology (KIT) 
#   Reference             : (J,NP/A,240,29,1975) 
#   Year                  : 1975 
#   Facility              : (VDG): Van de Graaff 
# Target: 
#   Z                     : 24 
#   A                     : 52 
#   Isomer                :  
#   Nuclide               : 24-CR-52 
# Reaction: 
#   EXFOR Reaction        : (24-CR-52(N,EL),,WID,,G) 
#   Incident Energy       : 2.2920e+04 eV - 2.8190e+05 eV 
#   Resonance Energy Type : EN 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/203/20374.x4 
#   nds                   : https://nds.iaea.org/EXFOR/20374
#
#    E_in(eV)    dE_in(eV)          J          L      (N,TOT)     d(N,TOT)        (N,G)       d(N,G)        (N,EL)     d(N,EL)        (N,F)       d(N,F)        (N,A)       d(N,A)
   2.2920E+04   7.0000E+01        NAN        NAN          NAN          NAN   4.8000E-01          NAN   5.0000E+00          NAN          NAN          NAN          NAN          NAN
   2.7600E+04   1.3000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   3.4000E+04   2.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   4.8200E+04   3.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   5.7600E+04   2.0000E+02        NAN        NAN          NAN          NAN   5.0000E-01   1.2000E-01   7.9000E+01   1.7000E+01          NAN          NAN          NAN          NAN
   7.8900E+04   6.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   9.5200E+04   1.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.0600E+05   4.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E+01   4.0000E+01          NAN          NAN          NAN          NAN
   1.1160E+05   5.0000E+02        NAN        NAN          NAN          NAN          NAN          NAN   6.0000E+01   5.0000E+01          NAN          NAN          NAN          NAN
   1.1300E+05          NAN        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.3010E+05   6.0000E+02        NAN        NAN          NAN          NAN   1.3500E+00   5.0000E-01   2.2000E+02   6.0000E+01          NAN          NAN          NAN          NAN
   1.5330E+05   1.7000E+03        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   1.6530E+05   2.0000E+03        NAN        NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN          NAN
   2.3400E+05   1.3000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.0000E+02   2.0000E+02          NAN          NAN          NAN          NAN
   2.3580E+05   1.3000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.1000E+03   2.0000E+02          NAN          NAN          NAN          NAN
   2.4260E+05   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   2.2000E+02   1.5000E+02          NAN          NAN          NAN          NAN
   2.4630E+05   1.4000E+03        NAN        NAN          NAN          NAN          NAN          NAN   1.0100E+03   1.6000E+02          NAN          NAN          NAN          NAN
   2.5670E+05   1.5000E+03        NAN        NAN          NAN          NAN          NAN          NAN   3.1000E+02   1.7000E+02          NAN          NAN          NAN          NAN
   2.8190E+05   1.6000E+03        NAN        NAN          NAN          NAN          NAN          NAN   5.5000E+02   1.9000E+02          NAN          NAN          NAN          NAN
